ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3774,28,7,153,92839,4,2.2,3,0,0,1,0,1,0
3775,41,18,82,95229,3,2.1,2,0,0,0,0,0,1
3776,31,11,94,93640,4,3.5,1,0,1,0,0,0,0
3777,46,22,51,93177,3,2.2,2,0,0,0,0,0,0
3778,60,36,82,91657,2,3.9,3,0,0,0,0,0,1
3779,66,46,89,93997,3,4.6,3,473,1,0,0,1,1
3780,42,19,66,91589,2,2.2,2,352,1,0,0,1,0
3781,25,2,68,94639,1,3.3,1,0,0,0,0,1,0
3782,33,12,36,93009,3,0.8,1,226,0,1,0,1,0
3783,27,7,179,93294,3,6.1,3,0,1,1,0,0,0
3784,56,32,51,93279,4,1.7,1,309,0,1,0,1,0
3785,66,45,54,90266,1,2.3,3,0,0,0,0,0,1
3786,47,24,158,94944,2,6.9,1,0,1,1,0,0,0
3787,30,9,97,96155,1,2.2,3,0,0,0,0,0,0
3788,23,0,107,94618,4,5.2,2,0,1,0,0,0,0
3789,65,45,35,91128,4,1.7,3,0,0,0,0,1,0
3790,36,14,81,93876,2,4.1,3,0,0,0,0,0,0
3791,27,4,35,90997,4,1.0,3,0,0,0,0,0,1
3792,30,8,47,94056,3,2.5,3,0,0,0,0,1,0
3793,34,11,193,92746,2,8.5,1,0,1,0,0,1,1
3794,51,30,42,95404,2,1.6,1,0,0,0,0,1,1
3795,62,40,104,93608,3,3.0,1,0,0,0,0,1,0
3796,35,11,44,90360,1,2.0,2,0,0,1,0,0,1
3797,53,31,47,95399,1,2.0,2,61,0,0,0,1,0
3798,25,5,255,93537,4,9.0,1,0,1,0,0,1,0
3799,23,0,71,95506,1,3.8,3,0,0,0,0,1,0
3800,25,1,33,90375,1,0.7,1,173,0,0,0,0,0
3801,63,39,106,91472,4,4.0,1,0,0,1,0,1,0
3802,48,24,137,90682,4,3.3,1,0,0,0,0,1,0
3803,58,34,112,91838,4,3.3,3,457,1,0,1,0,0
3804,23,0,68,92949,1,1.7,1,508,1,1,1,1,1
3805,23,0,69,94058,4,1.7,3,0,0,0,0,1,0
3806,60,40,56,92428,2,1.5,2,0,0,0,0,1,1
3807,27,4,40,92971,1,0.5,2,90,0,0,0,0,0
3808,29,8,88,94550,4,1.0,1,490,0,0,0,1,0
3809,45,21,66,92564,2,2.7,3,0,0,0,0,1,0
3810,49,27,35,95075,3,0.8,3,0,0,1,0,0,0
3811,33,8,72,90717,1,0.8,2,0,0,0,0,1,1
3812,42,19,51,94898,1,0.7,1,0,0,1,0,1,0
3813,52,29,86,94964,4,1.6,1,257,0,0,0,1,0
3814,42,17,81,93594,3,1.0,1,578,1,0,0,0,0
3815,39,17,61,91852,4,3.1,1,243,0,0,0,0,0
3816,26,4,74,90037,1,2.6,3,0,0,0,0,0,0
3817,42,20,77,96101,4,2.1,1,70,0,0,0,1,1
3818,58,33,119,90144,4,3.9,3,0,0,0,0,1,0
3819,50,26,72,90541,4,1.1,2,0,0,0,0,0,0
3820,62,42,57,91179,1,2.3,2,513,0,0,0,1,0
3821,28,6,64,91191,1,3.3,3,0,0,0,0,0,0
3822,23,1,172,91663,3,2.7,2,0,1,0,0,1,0
3823,47,24,45,91330,1,0.7,1,0,0,0,0,1,0
3824,30,10,67,92857,1,2.5,2,0,0,0,0,0,0
3825,49,25,66,95569,4,1.1,2,0,0,1,0,1,0
3826,62,38,68,92356,3,1.1,3,0,0,1,0,1,0
3827,37,16,28,90869,4,1.1,3,0,0,1,0,1,0
3828,47,27,39,90937,4,1.4,3,500,0,1,0,1,1
3829,52,29,64,95262,1,1.2,3,0,0,0,0,1,0
3830,29,8,55,90597,4,2.5,1,0,0,0,0,0,1
3831,62,37,86,95897,1,1.3,1,0,0,0,0,1,0
3832,31,7,128,90134,2,3.1,1,0,1,1,0,1,1
3833,58,33,89,90259,2,3.7,2,0,0,0,0,0,1
3834,52,29,79,90428,1,2.9,1,0,0,1,0,1,1
3835,29,4,94,95724,3,3.4,1,301,0,0,0,1,0
3836,54,34,82,90003,1,3.3,3,0,1,0,0,1,1
3837,31,10,73,95491,4,2.8,1,471,0,0,0,0,1
3838,49,29,117,90200,4,5.6,1,0,1,1,0,1,0
3839,65,41,12,94446,3,0.4,1,0,0,1,0,1,0
3840,64,41,63,92773,1,1.7,1,225,0,0,0,1,1
3841,61,40,38,91520,3,1.6,1,0,0,0,0,1,0
3842,44,23,54,94188,3,1.1,1,0,0,0,0,1,1
3843,47,24,51,94418,2,2.2,1,585,0,0,0,1,0
3844,36,15,197,92595,2,4.4,3,0,1,0,1,1,0
3845,63,40,132,90660,2,4.1,2,0,0,0,0,1,0
3846,43,20,79,91628,4,3.3,3,335,0,0,0,1,1
3847,56,35,51,90119,1,1.9,3,0,0,0,0,1,1
3848,38,17,116,93816,3,1.6,3,122,0,0,0,1,0
3849,55,33,77,92209,2,2.3,3,66,0,1,0,0,1
3850,32,9,63,93920,3,2.8,2,0,0,0,0,0,0
3851,55,34,78,93347,1,4.1,1,198,0,0,0,1,1
3852,25,3,64,94408,4,1.9,1,0,0,0,0,1,0
3853,27,4,93,92821,2,1.3,1,0,0,1,0,1,0
3854,38,17,37,91762,4,1.0,3,101,0,0,0,0,1
3855,44,21,93,93863,1,2.9,2,0,0,0,0,0,1
3856,54,34,64,95929,3,0.8,1,0,0,0,0,1,0
3857,38,18,117,94293,3,5.6,1,0,1,0,0,0,0
3858,23,2,133,91066,4,4.4,3,272,1,0,0,1,0
3859,37,16,148,91589,1,4.1,2,0,1,0,0,0,0
3860,42,22,225,95973,3,6.1,1,406,1,0,0,0,0
3861,46,21,204,94446,1,2.3,3,365,0,1,0,1,1
3862,51,30,146,93925,2,4.7,3,0,1,0,0,0,0
3863,33,9,115,94485,1,3.5,2,429,1,0,1,1,0
3864,49,24,39,91688,1,1.0,2,0,0,0,0,0,1
3865,50,26,20,95706,4,0.8,2,0,0,0,0,1,0
3866,57,33,124,91234,3,3.4,1,0,1,0,0,1,0
3867,45,25,47,95846,4,1.6,3,516,0,0,0,1,0
3868,58,36,279,91436,3,13.5,3,0,1,0,0,1,1
3869,32,8,31,91943,3,0.8,2,146,0,0,0,1,0
3870,54,31,113,94005,1,3.1,2,121,0,0,0,1,1
3871,25,5,82,93084,4,3.9,3,0,1,0,0,1,0
3872,27,4,33,95939,1,0.8,1,319,0,0,0,0,0
3873,61,37,82,95289,1,2.4,1,0,0,0,0,1,1
3874,43,19,50,95380,3,2.2,3,0,0,0,0,1,0
3875,50,28,71,93529,3,2.5,1,383,0,0,0,1,0
3876,49,28,72,96084,1,3.6,2,370,1,0,0,1,1
3877,53,32,50,94511,3,1.5,2,0,0,0,0,1,0
3878,33,12,61,91996,3,1.9,1,0,0,0,0,1,0
3879,30,8,48,93706,2,0.6,1,0,0,0,0,1,1
3880,24,3,27,92404,3,0.5,3,0,0,0,0,1,0
3881,61,39,78,91703,3,2.6,1,0,0,0,1,1,0
3882,32,12,145,94631,2,2.6,1,0,0,0,0,0,1
3883,48,27,49,92537,1,1.5,2,522,0,0,0,0,0
3884,43,22,184,91551,2,4.1,1,0,0,0,0,0,1
3885,30,10,204,95314,4,2.2,2,71,1,0,0,0,0
3886,41,16,58,92090,2,1.8,3,0,0,0,0,1,1
3887,26,2,66,94600,3,2.5,3,345,0,0,0,0,0
3888,30,5,59,91776,2,1.5,2,0,0,0,0,0,0
3889,29,6,40,92371,3,1.7,1,309,0,0,0,0,0
3890,59,39,66,92529,3,1.1,3,576,0,0,0,1,0
3891,47,22,62,92998,2,0.9,3,517,0,0,0,1,1
3892,63,41,78,94786,3,3.9,3,0,0,0,0,0,0
3893,42,18,80,92185,4,4.0,1,0,0,0,0,1,0
3894,31,9,38,90055,4,1.0,1,0,0,0,0,1,0
3895,49,27,101,90958,4,2.8,1,0,0,0,0,1,0
3896,63,41,66,90161,1,3.1,1,0,0,0,0,1,1
3897,46,25,42,95655,4,1.4,1,234,0,0,0,1,1
3898,23,0,65,90022,3,1.0,3,0,0,1,0,0,1
3899,36,12,82,95710,2,1.2,1,0,0,0,1,0,0
3900,63,43,160,93964,2,2.5,1,307,1,1,0,0,1
3901,45,25,146,90059,1,6.4,3,371,1,1,0,0,1
3902,64,39,56,92272,4,2.0,3,0,0,0,0,1,0
3903,45,22,68,94799,4,1.6,1,0,0,0,0,1,0
3904,23,0,47,92920,1,0.8,1,0,0,0,0,0,0
3905,61,38,89,95008,3,1.4,3,80,0,0,0,1,0
3906,56,33,58,92891,3,2.4,3,0,0,0,0,1,0
3907,54,29,67,92234,1,3.2,2,0,0,0,0,0,0
3908,65,42,126,91259,3,4.2,2,0,0,0,0,0,1
3909,31,10,38,94119,4,1.7,2,123,0,0,0,1,0
3910,62,39,146,94901,2,3.3,3,0,1,0,0,0,0
3911,33,12,93,94262,3,3.3,1,0,0,0,0,0,1
3912,65,43,143,91157,4,4.1,2,189,1,0,0,0,1
3913,31,7,109,92195,2,1.5,3,0,0,0,0,0,1
3914,47,27,120,94242,1,3.7,3,193,0,0,0,1,0
3915,57,33,76,91317,2,3.5,1,0,0,1,0,0,1
3916,26,3,42,94584,1,0.5,3,0,0,0,1,0,0
3917,25,4,54,95706,2,1.7,2,0,0,0,0,1,0
3918,60,40,48,91584,3,2.3,1,0,0,0,0,0,0
3919,25,1,24,92277,1,1.1,1,356,0,0,0,1,1
3920,50,26,126,94396,3,4.0,1,0,0,0,0,1,0
3921,64,40,71,94610,4,1.2,3,0,0,0,0,1,0
3922,50,28,46,91345,2,2.2,1,203,0,0,0,1,1
3923,44,21,200,93007,4,3.3,3,0,0,0,0,1,0
3924,41,19,246,93260,2,5.4,2,88,1,0,0,0,1
3925,51,29,36,95164,3,0.6,3,93,0,0,0,1,0
3926,48,27,66,94445,1,2.0,3,0,0,0,0,0,0
3927,45,24,64,90898,2,2.4,3,436,0,0,0,1,1
3928,29,4,44,90903,4,2.0,3,371,0,0,0,0,1
3929,52,29,124,95603,3,3.7,1,140,0,0,0,1,1
3930,55,34,24,94198,3,1.2,1,0,0,0,0,0,1
3931,54,29,173,95355,3,6.2,1,383,1,0,0,0,0
3932,26,6,77,90826,1,2.8,2,0,0,0,0,0,0
3933,53,30,191,93274,4,3.4,1,386,1,0,0,1,1
3934,55,35,74,90441,2,1.3,2,0,0,0,0,1,0
3935,31,9,64,92960,1,2.2,1,249,0,0,0,0,0
3936,60,37,129,92164,4,5.3,3,0,1,0,0,1,0
3937,46,21,190,91958,1,3.6,1,0,0,1,0,1,0
3938,43,18,174,91353,4,5.4,1,0,1,0,0,1,0
3939,54,29,29,90803,2,0.7,2,0,0,0,0,0,1
3940,45,24,150,90924,1,4.4,2,0,1,0,0,0,1
3941,46,26,62,93312,1,1.2,3,473,0,1,0,0,0
3942,36,11,70,91602,3,1.1,2,0,0,0,0,1,1
3943,63,38,61,91867,3,1.5,3,0,0,0,0,0,1
3944,65,44,54,94724,1,2.6,1,0,0,0,0,0,0
3945,28,8,66,92528,2,3.0,1,409,0,0,0,0,0
3946,55,32,43,95335,1,0.6,3,0,0,0,0,1,0
3947,24,4,150,93893,3,2.1,1,255,0,0,0,0,0
3948,39,19,109,95809,4,3.4,3,0,0,0,0,0,1
3949,65,40,85,94350,2,1.9,3,0,0,0,0,0,1
3950,30,8,61,95897,4,2.8,1,52,0,0,1,1,0
3951,39,19,56,94508,2,1.7,3,467,0,0,0,0,0
3952,32,9,95,93897,1,4.5,2,245,0,0,0,0,0
3953,55,33,87,92335,2,1.3,1,0,0,0,0,1,1
3954,43,20,134,94299,4,7.0,2,0,1,0,0,0,1
3955,49,24,56,92520,4,2.4,2,0,0,0,0,0,1
3956,64,43,53,91892,3,2.2,3,0,0,0,0,0,1
3957,45,22,106,90176,2,5.4,1,0,0,0,0,1,0
3958,55,31,118,95549,4,3.6,3,0,0,0,0,1,1
3959,27,5,236,91843,3,3.9,1,90,1,0,0,1,0
3960,32,7,28,92161,4,0.9,1,0,0,0,0,1,0
3961,64,42,155,94899,3,7.0,2,0,1,0,0,1,0
3962,60,38,81,94555,3,3.8,3,307,0,1,0,0,1
3963,51,26,58,94152,4,1.8,3,0,0,0,0,1,1
3964,39,16,96,94865,4,4.0,3,0,0,0,0,1,1
3965,31,6,94,96043,3,1.9,1,206,0,0,0,1,0
3966,60,36,59,96062,1,1.2,2,0,0,0,0,0,0
3967,57,33,29,92928,2,1.0,1,582,0,0,0,0,0
3968,33,12,155,90198,3,4.4,3,335,1,0,0,1,1
3969,48,26,51,90759,3,0.9,1,207,0,0,0,1,1
3970,50,25,47,91556,2,2.0,1,0,0,0,0,1,0
3971,44,21,53,93332,1,1.8,3,71,0,0,0,0,1
3972,63,42,115,92923,4,3.7,1,511,1,0,0,0,0
3973,28,7,63,93784,4,1.1,2,0,0,0,0,0,0
3974,34,10,54,94944,1,1.1,3,410,0,0,0,0,0
3975,27,6,92,94442,2,3.7,2,0,1,0,0,0,0
3976,53,33,86,94498,2,4.0,2,0,0,0,0,1,0
3977,51,27,55,95260,4,1.0,3,229,0,0,0,1,0
3978,66,45,29,90467,4,1.3,3,150,0,0,0,1,0
3979,46,22,114,92420,2,5.0,1,74,0,0,0,1,0
3980,29,6,86,95313,2,3.9,3,0,1,0,0,1,0
3981,42,17,24,90780,2,0.8,2,0,0,0,0,1,0
3982,26,3,167,92557,1,4.2,3,229,1,0,0,1,1
3983,52,27,24,94871,2,1.0,2,433,0,0,0,1,0
3984,52,27,49,95302,2,1.5,1,231,0,0,0,0,0
3985,60,39,50,95102,1,1.0,3,0,0,0,1,1,0
3986,37,12,55,95479,3,1.5,1,0,0,0,0,1,1
3987,36,12,54,90355,4,1.6,3,0,0,0,0,1,0
3988,26,6,37,95691,2,1.2,3,0,0,1,0,1,1
3989,41,21,82,93049,2,4.0,3,434,0,0,0,0,0
3990,43,22,124,94871,2,3.4,1,0,0,0,0,1,0
3991,56,36,81,91670,1,1.8,2,0,1,0,1,0,1
3992,56,34,89,94670,3,4.6,1,181,1,0,0,0,0
3993,29,4,63,90857,2,1.3,1,0,0,0,0,0,0
3994,35,13,80,93165,4,0.8,1,0,0,0,0,1,0
3995,45,25,93,90226,2,4.4,2,450,1,0,0,1,1
3996,37,15,109,93448,4,5.6,2,0,1,0,0,1,0
3997,24,3,52,96145,2,2.1,3,136,0,0,0,0,0
3998,60,35,48,93202,1,1.3,1,151,0,0,0,0,1
3999,55,35,20,90252,2,0.7,1,0,0,0,0,0,0
4000,45,21,193,93197,4,8.9,3,0,1,0,0,1,0
4001,36,14,186,91257,2,9.0,1,497,1,0,0,1,0
4002,60,40,73,91306,4,1.1,3,0,0,0,0,1,0
4003,24,0,75,93605,3,3.6,3,425,0,0,0,0,0
4004,42,20,161,92033,3,5.9,3,0,1,1,0,1,1
4005,58,34,38,92377,4,0.4,2,0,0,0,0,1,0
4006,64,41,46,91099,3,0.7,3,0,0,0,0,1,0
4007,34,10,166,93940,3,2.0,3,0,1,0,0,1,0
4008,51,29,63,94449,1,3.2,1,0,0,0,0,1,1
4009,31,11,42,95537,3,1.2,2,526,0,0,0,1,1
4010,28,8,95,92606,3,3.9,3,0,1,0,0,1,0
4011,38,16,52,90151,1,0.5,1,563,0,0,0,1,1
4012,61,39,151,91508,3,6.7,2,0,1,0,0,1,1
4013,53,29,79,96109,3,2.4,2,0,1,0,0,1,0
4014,44,22,53,94955,2,2.7,1,0,0,0,1,0,0
4015,35,10,55,93307,1,1.8,1,0,0,0,0,0,1
4016,29,8,93,95551,1,4.1,3,0,1,0,0,0,1
4017,34,12,67,91564,1,2.5,1,0,0,0,1,1,0
4018,29,5,63,90028,1,2.1,1,0,0,0,0,0,0
4019,31,11,111,94063,1,5.7,3,0,1,0,0,1,1
4020,53,32,162,95444,3,5.1,3,290,1,0,0,1,0
4021,28,4,103,90819,2,5.0,2,64,0,0,0,0,1
4022,25,2,50,90165,1,0.6,1,0,0,0,0,1,1
4023,46,22,41,94576,1,1.6,1,241,0,0,0,1,0
4024,35,12,107,94400,3,5.3,3,0,1,0,0,1,0
4025,43,18,103,90252,4,5.0,1,0,0,0,0,0,0
4026,29,4,60,95437,4,1.9,3,0,0,0,0,0,1
4027,32,7,68,96063,4,2.1,3,0,0,0,0,1,0
4028,42,22,51,91461,2,2.3,1,0,0,0,0,1,1
4029,53,30,41,95233,3,1.0,2,0,0,0,0,1,1
4030,41,21,54,95849,1,2.7,3,301,0,1,0,1,0
4031,46,25,18,92776,1,0.4,3,0,0,0,0,1,0
4032,45,24,136,94465,1,1.8,2,0,1,0,0,1,0
4033,34,11,34,92940,1,1.5,1,0,0,0,0,0,0
4034,35,13,73,96099,2,2.0,2,0,1,0,0,0,0
4035,41,16,22,90565,1,0.6,2,0,0,0,0,1,0
4036,24,3,101,91237,4,2.4,2,0,0,0,0,1,1
4037,53,30,117,91461,3,6.1,1,0,0,0,0,0,0
4038,50,26,77,90795,3,2.7,3,0,1,0,0,1,1
4039,36,11,71,90444,1,3.8,2,279,0,0,0,1,0
4040,39,18,51,94102,4,1.3,1,515,0,1,0,1,1
4041,37,13,134,93694,1,3.7,1,0,0,1,0,1,0
4042,51,31,31,93192,4,0.6,1,0,0,1,0,1,0
4043,56,33,58,94607,3,1.7,2,150,0,0,0,1,1
4044,27,5,48,95051,1,0.6,1,0,0,0,0,0,0
4045,41,16,47,91672,1,0.5,2,370,0,0,0,1,0
4046,23,0,132,92660,3,3.9,1,0,1,0,1,0,0
4047,42,17,69,94037,4,2.9,1,0,0,1,0,1,1
4048,33,8,51,90012,2,1.5,1,0,0,0,0,1,0
4049,37,15,88,93153,1,2.9,1,0,0,0,0,1,0
4050,43,19,84,93007,2,2.5,1,0,0,0,0,0,1
4051,37,17,116,91696,2,3.8,1,0,1,1,0,1,1
4052,40,17,93,94128,2,4.1,3,0,1,0,0,1,0
4053,56,36,71,92048,4,3.2,2,0,0,0,0,1,1
4054,58,34,73,91935,2,3.4,2,0,0,0,0,0,0
4055,23,0,29,94497,1,0.6,1,0,0,1,0,0,0
4056,39,15,91,93113,3,2.7,2,313,0,0,0,0,0
4057,60,35,44,91233,3,2.0,1,0,0,0,1,1,0
4058,46,25,83,93741,3,4.2,2,465,0,0,0,1,0
4059,32,7,160,92030,3,5.4,2,0,1,0,1,1,1
4060,49,26,77,94452,2,2.4,3,0,0,1,0,1,0
4061,29,5,61,92985,2,2.6,2,111,0,0,0,0,0
4062,23,0,61,91461,1,3.2,1,0,0,0,0,0,1
4063,50,27,89,90511,1,2.5,1,0,0,0,0,1,0
4064,45,24,81,91666,3,1.4,3,0,0,0,0,0,0
4065,56,33,103,94081,2,4.8,1,148,1,0,1,1,0
4066,38,15,53,94258,3,2.2,1,231,0,0,0,1,0
4067,60,35,67,95130,4,1.1,1,0,0,0,0,1,0
4068,41,19,113,92196,3,2.7,3,0,0,0,0,1,1
4069,55,32,117,95684,1,4.0,3,0,1,0,0,1,0
4070,27,4,118,94652,1,4.9,1,0,0,0,0,1,0
4071,27,7,106,92048,1,4.6,1,0,0,0,0,0,0
4072,57,37,108,91659,2,1.8,3,589,1,0,0,0,0
4073,59,39,83,93544,1,1.6,1,0,0,0,0,1,0
4074,64,41,34,94680,4,1.4,1,505,0,0,0,0,1
4075,37,15,36,92918,2,0.5,2,0,0,1,0,1,0
4076,23,0,76,90976,3,2.4,2,0,0,0,0,1,0
4077,66,42,78,94758,1,2.6,1,0,1,1,0,1,0
4078,49,29,46,92804,1,1.1,2,0,0,0,0,1,1
4079,33,13,48,90184,1,2.1,3,358,0,0,0,1,0
4080,56,34,70,91187,2,0.9,2,0,0,0,0,0,1
4081,62,37,208,93579,2,9.1,1,0,1,0,0,0,0
4082,35,15,42,93198,2,1.6,1,0,0,1,0,1,0
4083,56,35,59,91032,4,1.9,3,0,0,0,0,1,1
4084,57,37,116,94341,3,5.5,1,487,0,0,0,0,1
4085,45,23,105,93941,3,2.0,1,230,0,0,0,0,0
4086,50,25,87,93270,1,3.9,1,549,0,0,0,1,1
4087,34,10,26,90462,2,0.5,1,0,0,0,0,1,0
4088,63,41,65,90992,3,3.4,2,0,0,0,0,0,0
4089,66,46,178,91123,3,2.0,1,0,1,0,0,1,0
4090,66,44,47,95712,4,1.6,2,379,0,0,0,0,0
4091,55,32,46,91393,2,0.8,1,0,0,0,0,1,0
4092,24,3,156,90029,2,4.3,3,0,1,0,0,0,0
4093,39,15,70,91767,4,1.1,2,0,0,0,0,0,0
4094,42,17,27,94529,2,0.5,1,0,0,0,0,1,1
4095,65,44,39,91313,3,0.5,3,87,0,0,0,1,0
4096,47,26,53,94480,1,0.5,3,54,0,0,0,1,0
4097,46,26,84,90173,1,3.5,1,0,0,0,0,1,0
4098,29,5,66,95555,1,2.0,2,0,0,0,0,1,0
4099,57,35,45,93392,2,0.5,2,0,0,0,0,1,0
4100,37,16,67,95339,4,3.4,2,0,1,0,0,1,0
4101,27,6,47,94461,1,1.8,1,0,0,0,0,0,0
4102,66,46,184,90931,4,3.9,1,0,1,0,0,1,1
4103,31,9,38,94114,4,1.1,1,0,0,0,0,1,0
4104,23,0,57,95865,1,1.8,1,533,0,1,0,0,0
4105,26,5,53,92957,1,1.8,1,0,0,0,0,0,1
4106,42,22,53,90936,4,2.5,3,0,0,0,0,1,1
4107,27,5,40,93421,3,1.4,1,0,0,0,0,1,0
4108,60,36,150,93495,1,7.9,1,442,1,0,0,1,0
4109,45,23,217,94846,4,9.0,1,0,1,0,0,0,0
4110,37,16,90,90970,3,4.8,2,401,1,0,1,1,0
4111,23,3,86,94065,3,2.9,3,0,0,0,0,1,0
4112,44,20,30,92350,3,1.2,3,0,0,0,0,0,0
4113,29,4,148,91494,1,6.2,2,0,1,0,0,1,1
4114,66,42,47,94914,2,2.0,1,133,0,1,0,0,0
4115,35,12,28,93405,1,0.3,1,0,0,0,0,0,0
4116,43,19,99,95803,3,1.5,3,0,0,0,0,1,0
4117,23,1,127,91458,4,2.5,1,0,0,0,0,0,1
4118,28,8,147,91989,3,3.2,1,0,0,0,0,1,0
4119,32,10,58,95682,3,2.9,2,140,0,0,0,0,0
4120,25,1,54,92703,1,2.2,1,436,0,0,0,1,1
4121,54,31,82,92432,3,1.3,1,0,0,1,0,1,0
4122,64,39,66,94974,4,1.9,3,0,0,0,0,1,1
4123,66,41,100,90669,1,2.1,1,525,1,0,0,1,0
4124,34,13,83,93696,1,3.8,1,450,0,0,0,1,0
4125,57,37,45,92183,3,2.2,1,60,0,0,0,1,1
4126,45,24,150,95564,1,2.6,1,0,0,0,0,1,1
4127,25,0,100,90797,1,2.8,3,0,0,0,0,1,1
4128,26,2,126,92038,4,6.5,3,0,1,0,0,1,1
4129,47,27,46,91176,1,1.8,3,78,0,0,0,0,0
4130,41,21,98,91162,2,4.7,3,0,0,0,0,0,1
4131,23,0,113,91567,2,2.9,2,0,1,0,0,0,1
4132,63,40,81,93399,2,1.5,2,0,0,0,0,0,0
4133,55,30,40,93063,2,1.6,2,557,0,0,0,1,0
4134,45,21,77,92893,2,1.2,2,131,0,0,0,1,0
4135,66,45,107,95447,4,5.0,3,574,1,0,0,0,0
4136,65,45,130,95462,1,5.6,2,0,0,0,0,1,0
4137,65,42,31,91304,1,0.7,2,0,0,0,0,0,1
4138,34,11,80,90551,2,2.5,2,0,1,0,0,1,0
4139,61,36,35,94190,4,1.6,1,0,0,0,0,1,0
4140,45,22,108,90281,2,5.5,2,0,0,0,0,1,0
4141,54,31,123,93750,1,3.1,2,451,1,0,0,0,1
4142,60,39,43,91078,3,1.9,2,450,0,0,0,0,0
4143,30,10,39,91059,3,0.7,2,99,0,1,0,1,0
4144,42,17,53,94165,2,2.6,3,534,0,0,0,0,1
4145,28,4,67,94786,1,2.7,3,0,0,1,0,0,0
4146,35,15,49,92017,4,0.8,1,0,0,0,0,0,1
4147,41,17,113,92219,4,4.8,1,0,1,0,0,0,1
4148,60,38,130,90604,4,5.4,1,0,1,0,0,1,0
4149,60,38,78,95548,4,3.3,1,0,0,0,0,1,0
4150,40,15,50,95496,2,1.2,1,0,0,0,0,0,0
4151,37,12,66,90979,2,2.8,3,0,0,0,0,1,0
4152,46,25,78,94726,4,3.6,3,334,0,0,0,1,0
4153,63,42,65,95706,2,1.6,1,0,0,0,0,0,1
4154,65,41,71,95483,4,1.3,3,0,0,0,0,1,1
4155,32,7,125,92637,3,6.1,1,76,1,0,0,0,0
4156,31,11,48,90693,4,1.8,3,0,0,0,0,1,1
4157,54,29,192,93219,1,5.8,2,0,1,0,0,0,0
4158,36,14,79,91954,3,3.8,3,0,1,0,1,0,0
4159,31,8,63,92158,4,1.0,1,0,0,0,0,1,0
4160,24,4,47,93875,1,2.1,1,0,0,0,0,0,0
4161,40,16,50,93556,3,1.6,1,0,0,1,0,1,1
4162,40,16,74,90489,1,0.9,2,0,0,0,0,0,1
4163,47,24,79,93873,4,4.1,3,498,1,0,0,1,0
4164,31,7,62,96147,4,2.7,2,218,0,0,0,1,0
4165,54,29,35,91209,1,0.7,3,0,0,0,0,0,0
4166,52,27,74,96155,3,3.7,1,0,1,0,0,0,0
4167,43,19,50,90649,2,2.5,3,0,0,0,0,0,0
4168,30,5,27,93215,4,1.2,3,0,0,1,1,0,0
4169,45,21,102,90592,2,1.6,1,0,0,0,0,1,0
4170,52,28,29,96160,3,0.5,2,0,0,0,0,0,0
4171,39,16,60,94900,1,2.6,1,0,0,0,0,0,0
4172,34,10,70,95808,1,3.5,1,0,0,0,0,0,0
4173,45,25,140,90251,4,2.7,1,0,1,0,0,0,1
4174,38,15,28,93776,2,0.8,3,66,0,1,0,0,0
4175,40,18,107,95125,4,1.8,3,552,1,0,0,0,0
4176,38,13,116,90524,4,3.6,1,0,0,1,0,0,0
4177,36,16,162,95776,4,6.1,3,198,1,0,0,1,1
4178,54,31,128,90784,1,1.4,3,0,0,0,0,0,0
4179,43,22,71,90686,1,2.7,2,426,0,1,0,1,0
4180,43,18,110,91843,3,4.1,3,0,0,0,0,1,1
4181,51,26,143,95691,4,4.2,3,0,1,1,0,1,1
4182,38,17,24,95106,4,1.2,1,0,0,0,0,1,1
4183,27,2,35,92679,3,0.6,3,0,0,0,0,0,1
4184,60,38,83,93345,1,1.0,2,384,0,1,0,1,0
4185,25,0,116,90238,3,3.7,1,0,1,0,0,1,0
4186,48,24,100,95151,2,3.3,1,0,0,0,0,1,0
4187,34,14,87,90320,4,1.9,2,0,0,0,1,0,1
4188,32,11,161,94414,3,8.3,3,0,1,0,0,1,0
4189,24,2,61,92298,1,1.3,2,0,0,0,0,1,1
4190,62,41,49,95052,4,1.1,2,215,0,0,0,1,1
4191,41,21,55,90163,4,2.5,1,0,0,0,0,0,0
4192,38,13,84,91647,3,4.2,3,0,1,0,0,1,0
4193,55,30,69,94040,4,2.3,1,0,0,0,0,0,0
4194,24,2,119,94343,1,1.3,2,100,0,0,0,1,0
4195,47,26,51,90034,2,1.3,2,0,0,0,0,1,0
4196,44,23,90,90480,1,1.8,1,0,0,0,1,0,0
4197,47,22,110,92259,2,3.5,3,93,1,0,0,0,0
4198,28,7,143,94275,2,5.7,3,0,1,1,0,1,1
4199,64,44,38,93914,2,1.0,2,238,0,0,0,1,1
4200,33,11,55,93020,2,1.8,3,0,0,0,0,1,0
4201,52,30,67,93644,3,2.9,3,497,0,1,0,1,0
4202,55,32,32,92079,1,0.7,1,0,0,0,0,1,0
4203,38,16,87,93541,2,1.6,1,0,0,0,0,1,1
4204,28,3,86,94316,4,3.9,2,0,0,0,0,1,0
4205,36,13,82,91310,3,1.0,2,0,0,0,0,1,0
4206,58,33,65,90041,1,1.1,2,0,0,0,0,0,1
4207,62,40,135,91780,2,1.4,2,0,0,0,0,1,0
4208,64,41,56,94784,4,1.9,3,0,0,1,0,1,0
